Date,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,Typical_Price,Typical_Price_Return,Trend_ADX,Trend_AroonIndicator,Trend_CCI,Trend_DPO,Trend_EMA,Trend_MACD,Trend_MI,Volumne_CMF,Volumne_EOM,Volumne_FI,Volumne_MFI,Volumne_VWAP,Mkt-RF,SMB,HML,RF,Mkt-RF,SMB,HML,RF,Mkt-RF,SMB,HML,RF
2023-05-26,123.16999816894531,125.26000213623047,122.44999694824219,124.61000061035156,124.61000061035156,35635900.0,1.1299972534179688,0.009109638032861689,124.1066665649414,0.41987399649290325,33.295136155740856,70.0,85.73861632975596,1.160499191284174,117.14520230392223,4.9474464622839776,26.048715850119947,0.07250334238888965,1.6953452675258511,41333594.80515523,78.94593428499039,116.10658306831802,1.32,0.04,-0.87,0.016,1.32,0.04,-0.87,0.016,1.32,0.04,-0.87,0.016
2023-05-30,125.63999938964844,125.66000366210938,122.0,123.66999816894531,123.66999816894531,35076700.0,-0.94000244140625,-0.007572151904878588,123.77666727701823,-0.2662538685103577,33.90292185367362,70.0,77.01460879411968,1.2770015716552763,117.76661143392442,4.855030286580757,26.17497697444716,0.08000402093742823,-0.26083330093525664,34256854.00119048,74.38349855756616,116.77150358330202,-0.01,-0.15,-0.41,0.016,-0.01,-0.15,-0.41,0.016,-0.01,-0.15,-0.41,0.016
2023-05-31,122.75,124.05999755859375,122.5,122.87000274658203,122.87000274658203,37325800.0,-0.7999954223632812,-0.006489804714951752,123.1433334350586,-0.5129881978108486,34.480318266709745,70.0,66.27818191991618,-0.6004985809326229,118.25264870179657,4.663479171791934,26.132447999970967,0.05676523635041693,-2.298687283223131,28150442.2738345,73.28106603509586,117.54491346523785,-0.6,-0.1,-1.12,0.016,-0.6,-0.1,-1.12,0.016,-0.6,-0.1,-1.12,0.016
2023-06-01,122.81999969482422,124.41999816894531,122.62000274658203,123.72000122070312,123.72000122070312,30772700.0,0.8499984741210938,0.0068940494504881045,123.58666737874348,0.35936806982830305,35.0671401806398,60.0,66.0467529465738,1.484001541137701,118.77334894169243,4.528064596354028,25.932937384970078,0.0831576693004207,1.4038479645911424,27960566.632953707,73.71887442164615,118.11311677506137,1.01,0.14,-0.07,0.019,1.01,0.14,-0.07,0.019,1.01,0.14,-0.07,0.019
2023-06-02,123.98999786376953,126.1500015258789,123.76000213623047,124.66999816894531,124.66999816894531,26963100.0,0.9499969482421875,0.0076492739861429015,124.86000061035156,1.0250444420602633,35.80295142370677,60.0,77.47389569213667,1.8149959564209013,119.33493458238318,4.446151912365252,25.60838840813103,0.07800478509585576,12.719800046397474,27737166.259829443,76.64389544368127,118.75124467754776,1.62,1.55,1.63,0.019,1.62,1.55,1.63,0.019,1.62,1.55,1.63,0.019
2023-06-05,124.01000213623047,127.43000030517578,123.83999633789062,126.01000213623047,126.01000213623047,32305500.0,1.3400039672851562,0.010691054164794878,125.75999959309895,0.7182210923474486,36.62528115789427,100.0,86.99835438746835,2.783001327514654,119.97065530179721,4.438201813612011,25.45936237177571,0.06393068443153198,7.556577358523638,29218340.72700098,76.95971316537643,119.50352200813212,-0.26,-1.0,-0.73,0.019,-0.26,-1.0,-0.73,0.019,-0.26,-1.0,-0.73,0.019
2023-06-06,126.01000213623047,128.2899932861328,125.36000061035156,127.30999755859375,127.30999755859375,26638300.0,1.2999954223632812,0.010263752062225961,126.98666381835938,0.9706746195111471,37.48663608011715,100.0,105.66507497426637,1.7360015869140568,120.66964027863497,4.485098643852993,25.4564053832785,0.04587804151772739,13.08900065111914,29733705.23486182,77.09393940874806,120.18426925323017,0.47,2.12,1.32,0.019,0.47,2.12,1.32,0.019,0.47,2.12,1.32,0.019
2023-06-07,126.97000122070312,129.0399932861328,122.12000274658203,122.5,122.5,52539000.0,-4.80999755859375,-0.0385140079119104,124.55333201090495,-1.93480778942563,37.40119853672296,95.0,59.597765485754294,3.268502426147464,120.84396025209831,4.087025430463342,25.614089312463218,0.026963775678914687,-16.39806777897068,2834070.285736218,70.93164289097439,121.01725969097471,-0.36,1.34,2.24,0.019,-0.36,1.34,2.24,0.019,-0.36,1.34,2.24,0.019
2023-06-08,122.2300033569336,123.2300033569336,121.23999786376953,122.13999938964844,122.13999938964844,29389200.0,-0.3600006103515625,-0.0029431071869403524,122.20333353678386,-1.9047668029045006,37.09942019814668,90.0,-4.370702659957838,0.25899696350097656,120.96739255091262,3.6998509219338303,25.66065344155023,-0.018933978971838693,-22.64969176626516,1556527.4073095173,66.00836285750768,121.90184956439069,0.59,-0.49,-1.15,0.019,0.59,-0.49,-1.15,0.019,0.59,-0.49,-1.15,0.019
2023-06-09,122.25,123.76000213623047,121.91000366210938,122.2300033569336,122.2300033569336,23762500.0,0.09000396728515625,0.000736620455401571,122.63333638509114,0.3512572610671505,36.8820020322847,85.0,-1.3883739908968533,-1.6839992523193388,121.0876411991051,3.3615253309099984,25.68628476707205,-0.06804474639639017,4.6712396371725555,1611974.2516241847,63.556771835090295,122.55024203567532,0.03,-0.71,-0.4,0.019,0.03,-0.71,-0.4,0.019,0.03,-0.71,-0.4,0.019
2023-06-12,122.79000091552734,124.05000305175781,121.66000366210938,123.63999938964844,123.63999938964844,28306400.0,1.4099960327148438,0.01146956907415042,123.11666870117188,0.39335335038135355,36.71409838179025,75.0,5.992259298804367,0.5895027160644588,121.33072293153779,3.170625758433701,25.718226968741465,-0.06962570072997229,0.16887022669030727,5259587.341987544,62.99003071320553,122.88817816640983,0.94,0.04,-1.4,0.019,0.94,0.04,-1.4,0.019,0.94,0.04,-1.4,0.019
2023-06-13,124.9800033569336,125.16000366210938,123.18000030517578,123.83000183105469,123.83000183105469,22278300.0,0.19000244140625,0.0015355596864559118,124.05666859944661,0.7606034212724211,36.70168552704878,75.0,37.38691214819012,1.3534999847412053,121.56874949339655,3.000084968959797,25.66296457412473,-0.05061659816108094,11.687165067562852,5161810.58469167,67.38888766908107,123.23961082767731,0.74,0.57,0.07,0.019,0.74,0.57,0.07,0.019,0.74,0.57,0.07,0.019
2023-06-14,123.0999984741211,124.05000305175781,121.44999694824219,123.66999816894531,123.66999816894531,30592300.0,-0.160003662109375,-0.0012929590658572465,123.05666605631511,-0.8093517116622984,36.22802435265585,70.0,-29.221602251339135,0.20549774169921875,121.76886841487739,2.819517562919259,25.576640229986225,-0.04801361677636167,-12.06844148519398,4204030.525925927,62.19248832399352,123.52433753398286,-0.04,-0.89,-0.92,0.019,-0.04,-0.89,-0.92,0.019,-0.04,-0.89,-0.92,0.019
2023-06-15,123.13999938964844,125.45999908447266,122.4000015258789,125.08999633789062,125.08999633789062,35246300.0,1.4199981689453125,0.011416736002860972,124.31666564941406,1.0187116622552672,35.97775089655852,65.0,41.01972567130423,-0.8069976806640682,122.08516631230722,2.759192325932503,25.3750577518342,-0.028005039224553635,10.244474038346636,8570282.996037474,62.360227743820836,123.71833065343054,1.22,-0.35,0.06,0.019,1.22,-0.35,0.06,0.019,1.22,-0.35,0.06,0.019
2023-06-16,125.93000030517578,126.11000061035156,123.27999877929688,123.52999877929688,123.52999877929688,45514000.0,-1.55999755859375,-0.012549417283966413,124.30666605631511,-0.008043969997295619,35.829204514470476,40.0,34.78548046257064,0.00800094604491619,122.22276940440148,2.5560409267424404,25.193861529971063,-0.1145130221311491,4.75666756044469,991996.1505257208,56.238948680702926,123.83007733346511,-0.45,-0.55,0.21,0.019,-0.45,-0.55,0.21,0.019,-0.45,-0.55,0.21,0.019
2023-06-20,122.93000030517578,124.56999969482422,122.13999938964844,123.0999984741211,123.0999984741211,26097500.0,-0.43000030517578125,-0.003487010871920937,123.26999918619792,-0.8374560888693594,35.38413185696375,40.00000000000001,-37.68712317412907,0.9409980773925781,122.30631503008905,2.3334460349214794,25.10117323103126,-0.08303516538154673,-12.477060177121055,-171235.19374577166,51.3205775072096,123.82072881425633,-0.48,0.43,-0.66,0.019,-0.48,0.43,-0.66,0.019,-0.48,0.43,-0.66,0.019
2023-06-21,122.4000015258789,122.66000366210938,120.0999984741211,120.55000305175781,120.55000305175781,30306300.0,-2.5499954223632812,-0.02093239085249987,121.10333506266277,-1.7732875040579188,34.45824649384187,40.0,-165.9037561560551,2.5060020446777287,122.13904722262895,1.9290379117971952,25.04250887857754,-0.12694168112551416,-16.683020824115577,-7515015.29612887,46.38407518487902,123.64666241019906,-0.56,0.03,0.54,0.019,-0.56,0.03,0.54,0.019,-0.56,0.03,0.54,0.019
2023-06-22,120.0,123.23999786376953,118.83000183105469,123.1500015258789,123.1500015258789,26952200.0,2.5999984741210938,0.021338507014490027,121.74000040690105,0.5243436487092801,33.29011021660334,-55.0,-111.71375854634793,3.7764972686767635,122.23532858484323,1.7976178883471334,25.00798595937026,-0.05158177833730074,-5.645008624834186,-125425.37514454592,50.97881079315703,123.5946666612953,0.32,-0.67,-1.23,0.019,0.32,-0.67,-1.23,0.019,0.32,-0.67,-1.23,0.019
2023-06-23,121.37999725341797,122.79000091552734,121.05999755859375,122.33999633789062,122.33999633789062,34885300.0,-0.8100051879882812,-0.006599113076405594,122.0633316040039,0.265239514156157,32.18038075322674,-55.0,-100.9654656543863,-1.1055000305175753,122.24529694227631,1.6095520100968912,24.92652569742044,-0.026658120950752883,4.413612414858541,-2804649.052228645,56.17366806585864,123.65444784159207,-0.84,-0.63,0.07,0.019,-0.84,-0.63,0.07,0.019,-0.84,-0.63,0.07,0.019
2023-06-26,120.76000213623047,122.0,118.2699966430664,118.33999633789062,118.33999633789062,33969900.0,-4.0,-0.03324221757766299,119.53666432698567,-2.0916882784318247,30.612630830155304,-65.0,-211.21885695078603,-1.2085002899169979,121.87336355138244,1.1247761566518761,24.947128097266617,-0.0714754393246639,-19.6547809202594,-15478453.904397346,50.42612587659375,123.44187954142187,-0.48,-0.32,1.3,0.019,-0.48,-0.32,1.3,0.019,-0.48,-0.32,1.3,0.019
2023-06-27,117.08000183105469,119.08000183105469,116.0999984741211,118.33000183105469,118.33000183105469,39535900.0,-0.0099945068359375,-8.44594322826353e-05,117.83666737874348,-1.4323647910940984,29.523715703395588,-70.0,-240.29731445800599,-0.8044963836669865,121.53590053039883,0.7313507705681275,24.915872279196943,-0.07029645091941028,-19.18282646113249,-14041947.991865687,44.73485044434589,123.0636010807403,1.21,0.47,-0.52,0.019,1.21,0.47,-0.52,0.019,1.21,0.47,-0.52,0.019
2023-06-28,117.08999633789062,120.38999938964844,116.8499984741211,120.18000030517578,120.18000030517578,27091400.0,1.8499984741210938,0.01551327457449947,119.13999938964844,1.0999776223105329,28.223624047169928,-70.0,-149.0771894509464,0.7799995422363253,121.40676717561568,0.5623552521068405,24.89190595363226,-0.029103816047971385,13.458871160969842,-7931376.881992365,49.470063062597454,122.85858369917986,0.04,0.54,-0.42,0.019,0.04,0.54,-0.42,0.019,0.04,0.54,-0.42,0.019
2023-06-29,119.23999786376953,120.05999755859375,118.30000305175781,119.0999984741211,119.0999984741211,24090900.0,-1.0800018310546875,-0.009027157895595828,119.15333302815755,0.011190945535677344,26.98853697375555,-70.0,-126.06080025376393,1.1585021972656193,121.18707491833048,0.3373887567939846,24.84331334426112,-0.0019298965004096009,4.091168618909085,-9653932.99911265,54.30925950834176,122.69932757257702,0.44,0.52,0.76,0.019,0.44,0.52,0.76,0.019,0.44,0.52,0.76,0.019
2023-06-30,120.16999816894531,121.08000183105469,119.69000244140625,119.69999694824219,119.69999694824219,29519700.0,0.5999984741210938,0.005025123519366126,120.1566670735677,0.8385273694484496,25.672186471157858,-70.0,-79.86094276184083,1.1994987487792912,121.04544844498874,0.20515119564633721,24.777420174914912,-0.05933716036486502,5.6740136576295335,-7047675.098576928,54.15670576713115,122.53580196044345,1.14,-0.63,-0.77,0.019,1.14,-0.63,-0.77,0.019,1.14,-0.63,-0.77,0.019
2023-07-03,119.23999786376953,120.19000244140625,118.81999969482422,119.9000015258789,119.9000015258789,14467900.0,0.20000457763671875,0.0016694876908562861,119.6366678873698,-0.43370680122363225,24.531718180494828,-70.0,-87.61321695898164,2.857996749877927,120.93635826221637,0.11516314457979604,24.62622765159955,-0.03646472764384422,-8.332956962053872,-6100882.591208622,50.852098320322455,122.36528216860185,0.15,0.0,1.08,0.022,0.15,0.0,1.08,0.022,0.15,0.0,1.08,0.022
2023-07-05,119.23999786376953,122.61000061035156,119.2300033569336,121.75,121.75,27584800.0,1.8499984741210938,0.015311687202967939,121.19666798909505,1.2955199202988155,23.64021382428108,-70.0,-29.01831639609577,1.5109992980956974,121.0138479515291,0.19092551111475586,24.576298544378822,-0.025579986799074455,17.338168875853125,-659671.1150044156,50.37644967839029,122.13218185967312,-0.29,-0.95,-0.26,0.022,-0.29,-0.95,-0.26,0.022,-0.29,-0.95,-0.26,0.022
2023-07-06,119.80000305175781,120.30000305175781,118.4000015258789,120.11000061035156,120.11000061035156,24745200.0,-1.6399993896484375,-0.013561767314695494,119.60333506266277,-1.3233855151088214,22.620006646044637,-70.0,-78.06048187326124,1.4409988403320284,120.92776725236934,0.11728153915606754,24.45854257746076,-0.007571634339225237,-12.054870503351895,-4461808.427549568,46.08902744759152,121.81598500443695,-0.95,-0.51,-0.68,0.022,-0.95,-0.51,-0.68,0.022,-0.95,-0.51,-0.68,0.022
2023-07-07,120.0999984741211,121.05000305175781,119.4000015258789,119.4800033569336,119.4800033569336,21692600.0,-0.6299972534179688,-0.005258973203898343,119.97666931152344,0.3116575208520267,21.79579745748152,-35.0,-56.98605683041005,-0.9579967498779354,120.78988497661355,0.007990537614844584,24.397779331641544,0.039207758236588196,6.655501577238519,-5338424.617258621,52.40332992461605,121.49704769130194,-0.12,1.06,1.25,0.022,-0.12,1.06,1.25,0.022,-0.12,1.06,1.25,0.022
2023-07-10,118.30000305175781,118.30999755859375,116.13999938964844,116.44999694824219,116.44999694824219,35315200.0,-3.0300064086914062,-0.02568705132034843,116.96666463216145,-2.540832494841805,21.03911129430752,-35.0,-151.96175966746245,1.9265018463134709,120.37656230724484,-0.3194372886462702,24.397490163313286,0.0002845730729571582,-18.433996649380493,-15020982.494111966,52.002647626935826,121.18645892753892,0.37,1.29,-0.01,0.022,0.37,1.29,-0.01,0.022,0.37,1.29,-0.01,0.022
2023-07-11,116.29000091552734,117.70999908447266,115.3499984741211,117.13999938964844,117.13999938964844,23078800.0,0.69000244140625,0.005907825327434502,116.73333231608073,-0.19968540578574334,20.45952188684226,-80.0,-138.94988811810592,1.3709968566894588,120.0683182198547,-0.5172858205774844,24.417041055574046,0.047547785518481496,-7.106954018316836,-12073800.509460678,48.020479049291865,120.95050312100258,0.75,0.04,0.49,0.022,0.75,0.04,0.49,0.022,0.75,0.04,0.49,0.022
2023-07-12,118.80000305175781,120.33000183105469,118.41000366210938,118.93000030517578,118.93000030517578,30404400.0,1.7900009155273438,0.015165291853974416,119.22333526611328,2.11063786576533,19.4804703657376,-80.0,-49.5945493804226,-2.393503189086914,119.95990698988528,-0.5236082632099652,24.349138225008776,-0.008385411114896275,17.934254308537326,-5740685.809887322,48.12372562878861,120.75537812941371,0.74,0.3,0.43,0.022,0.74,0.3,0.43,0.022,0.74,0.3,0.43,0.022
2023-07-13,120.93000030517578,124.83000183105469,120.44999694824219,124.54000091552734,124.54000091552734,44297900.0,5.6100006103515625,0.046091869490411774,123.27333323160808,3.3405610158562915,19.272552857522978,-80.0,94.30410262961935,-2.43899765014649,120.396106411375,-0.07507328195997331,24.429981875362163,0.0680410873252858,32.332461049872215,18473783.889844086,50.036571162830704,120.81813614983031,0.9,0.05,-0.1,0.022,0.9,0.05,-0.1,0.022,0.9,0.05,-0.1,0.022
2023-07-14,124.80000305175781,126.77999877929688,123.48999786376953,125.41999816894531,125.41999816894531,33266800.0,0.8799972534179688,0.007041133719913439,125.22999827067058,1.5747921481184868,19.338906546130403,15.0,150.29161283058707,-0.6764991760253878,120.87457229304836,0.34739776096679975,24.311637116808637,0.04161574469855911,24.674897405643538,19502441.865097497,55.42815098254061,120.9468839215964,-0.25,-0.3,-1.51,0.022,-0.25,-0.3,-1.51,0.022,-0.25,-0.3,-1.51,0.022
2023-07-17,125.94000244140625,127.0999984741211,124.19999694824219,124.6500015258789,124.6500015258789,25716200.0,-0.7699966430664062,-0.006158268304616854,125.31666564941406,0.06918262717547918,19.44422817829995,15.0,147.4575707770674,-1.7345012664794979,121.23413698188936,0.6130104098418201,24.313769300880196,-0.03199966732651061,5.807619383140488,15759220.004381135,54.71445619891746,120.93619418867733,0.49,0.76,-0.27,0.022,0.49,0.76,-0.27,0.022,0.49,0.76,-0.27,0.022
2023-07-18,124.5999984741211,124.68000030517578,122.95999908447266,123.76000213623047,123.76000213623047,26226400.0,-0.8899993896484375,-0.007165598684990115,123.8000005086263,-1.217649467952242,19.29145352432075,15.0,100.4192373916912,-1.146002960205081,121.47469556801708,0.7431285120956943,24.324840632784753,0.02846831157148414,-12.001642703608056,12035343.81418524,56.599588740963895,120.80102463872304,0.78,0.22,1.09,0.022,0.78,0.22,1.09,0.022,0.78,0.22,1.09,0.022
2023-07-19,124.5999984741211,125.18000030517578,121.80000305175781,122.02999877929688,122.02999877929688,37224000.0,-1.7300033569335938,-0.014077317385439159,123.00333404541016,-0.645590329364687,18.91711473909333,15.0,75.19106641516031,-0.8924983978271541,121.52758158813897,0.6985982274156015,24.416081425780845,-0.017261479639426636,-2.996433454012099,4756011.550120352,55.519220853926726,120.8307426945343,0.25,-0.07,1.32,0.022,0.25,-0.07,1.32,0.022,0.25,-0.07,1.32,0.022
2023-07-20,121.41999816894531,124.08999633789062,118.22000122070312,119.19999694824219,119.19999694824219,37906800.0,-2.8300018310546875,-0.02346417711119031,120.50333150227864,-2.0534061194956266,18.015160714771667,15.0,-6.709864702613109,1.0250003814697237,121.30590686052976,0.4299934625545916,24.71881517101707,-0.02640382358656588,-36.1583030399456,-5913733.68412195,54.82923344742592,120.79617190142429,-0.81,-0.58,0.65,0.022,-0.81,-0.58,0.65,0.022,-0.81,-0.58,0.65,0.022
2023-07-21,120.62000274658203,120.98999786376953,118.7300033569336,120.0199966430664,120.0199966430664,72937900.0,0.8199996948242188,0.006855638562327293,119.91333262125652,-0.49081461768913925,17.158304391666086,15.0,-23.814609584535507,-0.4584987640380831,121.18343922077135,0.28006100462889094,24.900260946355285,-0.048626851137414405,-4.012576106768914,345579.59447246324,46.74970987251303,120.65667414259802,-0.05,-0.33,-0.37,0.022,-0.05,-0.33,-0.37,0.022,-0.05,-0.33,-0.37,0.022
2023-07-24,121.66000366210938,123.0,120.9800033569336,121.52999877929688,121.52999877929688,29686100.0,1.5100021362304688,0.012502768246667628,121.83666737874348,1.5912102079640889,16.588970799983883,14.999999999999993,42.33849682996294,-1.0479961395263615,121.21644489301187,0.27985698715417584,24.960928076626587,-0.09639145183160149,14.49363509292441,4581817.196556163,46.30649426692753,120.63469046060278,0.31,-0.27,0.78,0.022,0.31,-0.27,0.78,0.022,0.31,-0.27,0.78,0.022
2023-07-25,121.36000061035156,123.1500015258789,121.0199966430664,122.20999908447266,122.20999908447266,52509600.0,0.6800003051757812,0.005579733120232078,122.12666575113933,0.23773942195708386,16.072374874835674,15.0,46.66819684956735,-4.271502685546878,121.31106910172242,0.33075292957796876,24.961000422032512,-0.03455493445415161,0.38534846703650755,7546076.894470643,53.010566848003236,120.8106270612071,0.25,-0.04,-0.79,0.022,0.25,-0.04,-0.79,0.022,0.25,-0.04,-0.79,0.022
2023-07-26,130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,129.27000427246094,61682100.0,7.060005187988281,0.056162404388050646,129.5233357747396,5.8802313945770734,16.615654356850737,55.0,232.00580024070496,-4.128500366210943,122.06906292750705,0.9300507008369578,24.974803817757362,-0.0882656304359674,32.623433322196355,48301302.52414124,60.53271243903885,121.77464421043041,0.02,0.68,1.02,0.022,0.02,0.68,1.02,0.022,0.02,0.68,1.02,0.022
2023-07-27,131.6699981689453,133.24000549316406,128.7899932861328,129.39999389648438,129.39999389648438,44952100.0,0.1299896240234375,0.0010050615524495043,130.4766642252604,0.7333328637194825,17.361248524880715,60.0,206.9138107070001,-2.7994991302490178,122.76724682931442,1.3993566659809034,25.090224955941235,-0.16703867587473442,13.512732789671658,44257683.86261007,61.7519704055521,122.43798381830722,-0.75,-0.91,0.26,0.022,-0.75,-0.91,0.26,0.022,-0.75,-0.91,0.26,0.022
2023-07-28,130.77999877929688,133.74000549316406,130.57000732421875,132.5800018310547,132.5800018310547,36591200.0,3.1800079345703125,0.024277915725205546,132.29667154947916,1.385251987263647,18.118925270881462,65.0,199.51342173720974,2.1365013122558594,123.70179492471824,2.004775286831716,25.087778279269653,-0.14718874675485086,9.8762001873429,51124600.28859475,62.61477303839836,123.05769060317704,1.14,0.54,-0.32,0.022,1.14,0.54,-0.32,0.022,1.14,0.54,-0.32,0.022
2023-07-31,132.72999572753906,133.52999877929688,131.77999877929688,132.72000122070312,132.72000122070312,28055500.0,0.1399993896484375,0.0010554044555846076,132.67666625976562,0.2868175144927321,18.838718179582173,70.0,170.1370139746266,2.3654983520507784,124.56067171481205,2.4674277155975375,25.08458299632005,-0.10347554257086869,3.1187704676786026,46629662.43980304,62.68966168568791,123.55957072148216,0.26,1.08,-0.09,0.022,0.26,1.08,-0.09,0.022,0.26,1.08,-0.09,0.022
2023-08-01,130.77999877929688,132.6300048828125,130.67999267578125,131.5500030517578,131.5500030517578,23166800.0,-1.1699981689453125,-0.008854624395007171,131.62000020345053,-0.7996103019478618,19.297554067640167,70.0,128.28531702406602,1.0130016326904325,125.22632231833069,2.708452668069725,24.977744766311403,-0.1173345137174054,-8.417270434549657,39607302.81883872,61.75939864176186,123.89914785498333,-0.35,-0.16,0.31,0.02,-0.35,-0.16,0.31,0.02,-0.35,-0.16,0.31,0.02
2023-08-02,129.4499969482422,130.08999633789062,127.55999755859375,128.3800048828125,128.3800048828125,26273300.0,-3.1699981689453125,-0.024392376767074175,128.67666625976562,-2.261618975199653,19.144308160409032,70.0,70.83833248496798,-0.2084980010986328,125.52667303875754,2.6135469772637663,24.88329618582624,-0.14939085959323967,-27.25162494995406,27903148.94160162,57.97175533178087,124.17867903069653,-1.49,-0.18,0.59,0.02,-1.49,-0.18,0.59,0.02,-1.49,-0.18,0.59,0.02
2023-08-03,127.97000122070312,129.38999938964844,127.41999816894531,128.4499969482422,128.4499969482422,20089500.0,0.0699920654296875,0.0005450458798694768,128.4199981689453,-0.19966667141462224,18.97356812494244,70.0,59.51280474079018,-2.355501174926758,125.80508483966084,2.5149900682932156,24.736711924277238,-0.17691807184715436,-4.118553998433724,25379621.00415858,58.22049090766107,124.45772735143993,-0.2,-0.05,0.08,0.02,-0.2,-0.05,0.08,0.02,-0.2,-0.05,0.08,0.02
2023-08-04,129.27999877929688,131.50999450683594,127.91000366210938,128.11000061035156,128.11000061035156,26130000.0,-0.339996337890625,-0.0026504251649397403,129.17666625976562,0.5874845225877223,19.083324821902256,70.0,64.11467908873567,-5.617002868652349,126.02460062734568,2.3819900463530104,24.75635790928777,-0.1809049008075584,17.979292579403683,22116409.06956424,58.582156670781295,124.76591520122335,-0.49,0.04,0.77,0.02,-0.49,0.04,0.77,0.02,-0.49,0.04,0.77,0.02
2023-08-07,129.16000366210938,131.61000061035156,129.02000427246094,131.52999877929688,131.52999877929688,22746300.0,3.4199981689453125,0.02634567856727088,130.72000122070312,1.1876667116547779,19.200186014192948,70.0,79.17203184357248,-5.5510032653808565,126.54892426086485,2.5234629310011485,24.84592354022416,-0.1178946579710772,6.888841169199133,27418875.286775336,62.726071626635274,125.35040964865965,0.77,-1.15,0.57,0.02,0.77,-1.15,0.57,0.02,0.77,-1.15,0.57,0.02
2023-08-08,130.6199951171875,131.50999450683594,129.5399932861328,131.39999389648438,131.39999389648438,23535200.0,-0.1300048828125,-0.0009888935992723447,130.81666056315103,0.07391647976966453,19.311204146869105,70.0,72.92497151942227,-4.75400085449219,127.01093089282861,2.595175337939864,24.945981316352327,-0.10505680303983474,1.7577221474265428,24516154.69584733,65.93229685170948,125.81603659997761,-0.47,0.05,0.12,0.02,-0.47,0.05,0.12,0.02,-0.47,0.05,0.12,0.02
2023-08-09,131.66000366210938,132.0399932861328,129.0,129.66000366210938,129.66000366210938,24912900.0,-1.739990234375,-0.013330391609828851,130.23333231608072,-0.44690996657790194,19.30280604979574,35.0,57.29018661561366,-4.610500717163092,127.26322353752202,2.4829829846460854,24.992278867644007,-0.10611260547494808,-0.06097891790891165,18052882.561960828,62.10325080839192,126.26093105273253,-0.78,-0.08,-0.04,0.02,-0.78,-0.08,-0.04,0.02,-0.78,-0.08,-0.04,0.02
2023-08-10,131.32000732421875,132.0500030517578,129.4499969482422,129.69000244140625,129.69000244140625,20857800.0,0.029998779296875,0.00023133818179843502,130.39666748046875,0.12533874526994282,19.296306859197085,35.0,55.1448906287501,2.192004394531253,127.49434533789194,2.3691799553752446,25.06506257763836,-0.19199722135481254,2.867081532359245,16393151.702613926,60.88661049517379,126.58504896338167,0.01,-0.32,-0.67,0.02,0.01,-0.32,-0.67,0.02,0.01,-0.32,-0.67,0.02
2023-08-11,128.66000366210938,129.92999267578125,128.1699981689453,129.55999755859375,129.55999755859375,19569200.0,-0.1300048828125,-0.0010029307132866094,129.2199961344401,-0.9064744819158754,19.010482180460304,35.00000000000001,30.927741751171677,2.1149940490722656,127.69107412081593,2.2426480762022436,25.11845211781585,-0.18753593628854404,-15.289325666029132,14589604.725914087,57.10213534062148,126.73130585980061,-0.11,0.13,0.47,0.02,-0.11,0.13,0.47,0.02,-0.11,0.13,0.47,0.02
2023-08-14,129.38999938964844,131.3699951171875,128.9600067138672,131.3300018310547,131.3300018310547,24695600.0,1.7700042724609375,0.01356917808016167,130.55333455403647,1.02654889553504,18.966455059072633,35.0,51.5501533066239,4.961001968383783,128.0376386646482,2.2591530920185505,25.164350376129217,-0.12475472581901645,10.881089376908585,17363101.181635253,57.10286505799711,126.92951245222336,0.51,-0.65,-0.79,0.02,0.51,-0.65,-0.79,0.02,0.51,-0.65,-0.79,0.02
2023-08-15,131.10000610351562,131.4199981689453,129.27999877929688,129.77999877929688,129.77999877929688,19770700.0,-1.5500030517578125,-0.011872553752382942,130.15999857584634,-0.3017385201585121,18.932492108841558,35.0,41.00889043551112,4.800001525878912,128.20357772318616,2.122692070742744,25.17368852068845,-0.13930832477711513,2.002431185932092,12790934.846680641,57.56582638892656,127.15291128460242,-1.18,0.24,-1.04,0.02,-1.18,0.24,-1.04,0.02,-1.18,0.24,-1.04,0.02
2023-08-16,128.6999969482422,130.27999877929688,127.87000274658203,128.6999969482422,128.6999969482422,25216100.0,-1.0800018310546875,-0.008356608897181594,128.9499994913737,-0.9339723586235138,18.58121475717664,35.0,12.185310789581084,3.296503448486334,128.25085574462008,1.905433949935471,25.205497590381274,-0.1040075065606351,-12.18562515880037,8979090.178229332,58.50040402706946,127.4644412791313,-0.81,-0.41,-0.14,0.02,-0.81,-0.41,-0.14,0.02,-0.81,-0.41,-0.14,0.02
2023-08-17,129.8000030517578,131.99000549316406,129.2899932861328,129.9199981689453,129.9199981689453,33446300.0,1.220001220703125,0.009434771429759792,130.3999989827474,1.1181913308550229,18.531259122054035,35.0,42.144439617079826,-0.4094947814941463,128.40982168979392,1.8108251612116533,25.10482952956232,-0.09309740423847729,12.633730475721979,12010084.144874435,63.997708713268516,128.03297642542702,-0.87,-0.33,0.5,0.02,-0.87,-0.33,0.5,0.02,-0.87,-0.33,0.5,0.02
